customer_key,customer_id,country,signup_date,effective_from,effective_to,is_current
3851,3536,DK,2022-10-26,2022-10-26,,True
3852,2181,FI,2022-10-26,2022-10-26,,True
3853,3944,NO,2022-10-26,2022-10-26,,True
3854,4238,DK,2022-10-26,2022-10-26,,True
3855,550,DK,2022-10-27,2022-10-27,,True
3856,368,NO,2022-10-27,2022-10-27,,True
3857,1039,SE,2022-10-27,2022-10-27,,True
3858,1094,DK,2022-10-27,2022-10-27,,True
3859,2192,SE,2022-10-27,2022-10-27,,True
3860,127,NO,2022-10-28,2022-10-28,,True
3861,4046,SE,2022-10-28,2022-10-28,,True
3862,3050,FI,2022-10-28,2022-10-28,,True
3863,2680,DK,2022-10-29,2022-10-29,,True
3864,2013,NO,2022-10-29,2022-10-29,,True
3865,4950,DK,2022-10-29,2022-10-29,,True
3866,1620,SE,2022-10-30,2022-10-30,,True
3867,4111,NO,2022-10-30,2022-10-30,,True
3868,2810,FI,2022-10-30,2022-10-30,,True
3869,3030,DK,2022-10-31,2022-10-31,,True
3870,114,NO,2022-10-31,2022-10-31,,True
3871,2466,DK,2022-11-01,2022-11-01,,True
3872,592,FI,2022-11-02,2022-11-02,,True
3873,4400,DK,2022-11-02,2022-11-02,,True
3874,2372,FI,2022-11-03,2022-11-03,,True
3875,3444,FI,2022-11-03,2022-11-03,,True
3876,4428,NO,2022-11-03,2022-11-03,,True
3877,3544,NO,2022-11-04,2022-11-04,,True
3878,3954,DK,2022-11-04,2022-11-04,,True
3879,1231,DK,2022-11-05,2022-11-05,,True
3880,4862,NO,2022-11-05,2022-11-05,,True
3881,1558,DK,2022-11-06,2022-11-06,,True
3882,4212,FI,2022-11-07,2022-11-07,,True
3883,2261,SE,2022-11-07,2022-11-07,,True
3884,1542,DK,2022-11-08,2022-11-08,,True
3885,1334,FI,2022-11-08,2022-11-08,,True
3886,2739,FI,2022-11-09,2022-11-09,,True
3887,4396,SE,2022-11-09,2022-11-09,,True
3888,1164,NO,2022-11-09,2022-11-09,,True
3889,3940,DK,2022-11-09,2022-11-09,,True
3890,4528,NO,2022-11-09,2022-11-09,,True
3891,4958,SE,2022-11-10,2022-11-10,,True
3892,4426,SE,2022-11-10,2022-11-10,,True
3893,2619,DK,2022-11-11,2022-11-11,,True
3894,4954,NO,2022-11-11,2022-11-11,,True
3895,3993,FI,2022-11-11,2022-11-11,,True
3896,3033,DK,2022-11-12,2022-11-12,,True
3897,2489,FI,2022-11-12,2022-11-12,,True
3898,1137,DK,2022-11-12,2022-11-12,,True
3899,4588,SE,2022-11-12,2022-11-12,,True
3900,433,SE,2022-11-13,2022-11-13,,True
3901,2547,FI,2022-11-14,2022-11-14,,True
3902,1678,DK,2022-11-14,2022-11-14,,True
3903,4701,NO,2022-11-15,2022-11-15,,True
3904,4376,SE,2022-11-15,2022-11-15,,True
3905,120,SE,2022-11-16,2022-11-16,,True
3906,1989,DK,2022-11-16,2022-11-16,,True
3907,1421,SE,2022-11-16,2022-11-16,,True
3908,2411,DK,2022-11-17,2022-11-17,,True
3909,2878,FI,2022-11-17,2022-11-17,,True
3910,3338,NO,2022-11-17,2022-11-17,,True
3911,3212,FI,2022-11-17,2022-11-17,,True
3912,4148,DK,2022-11-18,2022-11-18,,True
3913,3989,DK,2022-11-18,2022-11-18,,True
3914,2791,NO,2022-11-19,2022-11-19,,True
3915,1692,NO,2022-11-19,2022-11-19,,True
3916,1234,SE,2022-11-19,2022-11-19,,True
3917,833,DK,2022-11-19,2022-11-19,,True
3918,2376,FI,2022-11-20,2022-11-20,,True
3919,3383,DK,2022-11-20,2022-11-20,,True
3920,2060,DK,2022-11-21,2022-11-21,,True
3921,2567,FI,2022-11-23,2022-11-23,,True
3922,1713,SE,2022-11-23,2022-11-23,,True
3923,855,DK,2022-11-23,2022-11-23,,True
3924,1092,DK,2022-11-23,2022-11-23,,True
3925,1446,SE,2022-11-24,2022-11-24,,True
3926,3737,SE,2022-11-24,2022-11-24,,True
3927,1513,SE,2022-11-25,2022-11-25,,True
3928,870,NO,2022-11-25,2022-11-25,,True
3929,2997,DK,2022-11-25,2022-11-25,,True
3930,3002,NO,2022-11-25,2022-11-25,,True
3931,983,FI,2022-11-26,2022-11-26,,True
3932,863,NO,2022-11-26,2022-11-26,,True
3933,3762,NO,2022-11-26,2022-11-26,,True
3934,111,FI,2022-11-26,2022-11-26,,True
3935,1599,FI,2022-11-27,2022-11-27,,True
3936,469,SE,2022-11-29,2022-11-29,,True
3937,4450,SE,2022-11-29,2022-11-29,,True
3938,201,DK,2022-11-30,2022-11-30,,True
3939,3458,SE,2022-12-01,2022-12-01,,True
3940,3146,FI,2022-12-01,2022-12-01,,True
3941,3724,FI,2022-12-02,2022-12-02,,True
3942,1045,NO,2022-12-03,2022-12-03,,True
3943,3022,NO,2022-12-03,2022-12-03,,True
3944,2708,NO,2022-12-03,2022-12-03,,True
3945,1768,SE,2022-12-04,2022-12-04,,True
3946,3025,DK,2022-12-05,2022-12-05,,True
3947,426,SE,2022-12-05,2022-12-05,,True
3948,1732,DK,2022-12-06,2022-12-06,,True
3949,3350,DK,2022-12-07,2022-12-07,,True
3950,4968,DK,2022-12-07,2022-12-07,,True
3951,3703,FI,2022-12-08,2022-12-08,,True
3952,2346,FI,2022-12-08,2022-12-08,,True
3953,4628,NO,2022-12-08,2022-12-08,,True
3954,1673,FI,2022-12-08,2022-12-08,,True
3955,132,SE,2022-12-08,2022-12-08,,True
3956,2577,SE,2022-12-08,2022-12-08,,True
3957,424,DK,2022-12-09,2022-12-09,,True
3958,1309,SE,2022-12-09,2022-12-09,,True
3959,1263,DK,2022-12-09,2022-12-09,,True
3960,964,DK,2022-12-10,2022-12-10,,True
3961,2169,NO,2022-12-11,2022-12-11,,True
3962,1524,SE,2022-12-12,2022-12-12,,True
3963,4112,NO,2022-12-12,2022-12-12,,True
3964,3344,NO,2022-12-13,2022-12-13,,True
3965,713,SE,2022-12-13,2022-12-13,,True
3966,4141,NO,2022-12-14,2022-12-14,,True
3967,335,NO,2022-12-14,2022-12-14,,True
3968,821,DK,2022-12-15,2022-12-15,,True
3969,2587,NO,2022-12-15,2022-12-15,,True
3970,4772,FI,2022-12-15,2022-12-15,,True
3971,1449,NO,2022-12-15,2022-12-15,,True
3972,1427,DK,2022-12-16,2022-12-16,,True
3973,1278,DK,2022-12-17,2022-12-17,,True
3974,4051,FI,2022-12-17,2022-12-17,,True
3975,3496,SE,2022-12-17,2022-12-17,,True
3976,3167,NO,2022-12-17,2022-12-17,,True
3977,18,FI,2022-12-17,2022-12-17,,True
3978,2510,FI,2022-12-18,2022-12-18,,True
3979,1607,NO,2022-12-18,2022-12-18,,True
3980,1444,DK,2022-12-19,2022-12-19,,True
3981,1526,DK,2022-12-19,2022-12-19,,True
3982,960,DK,2022-12-19,2022-12-19,,True
3983,157,DK,2022-12-20,2022-12-20,,True
3984,4110,SE,2022-12-20,2022-12-20,,True
3985,4563,SE,2022-12-20,2022-12-20,,True
3986,4558,NO,2022-12-20,2022-12-20,,True
3987,1851,DK,2022-12-21,2022-12-21,,True
3988,2979,SE,2022-12-21,2022-12-21,,True
3989,4552,DK,2022-12-21,2022-12-21,,True
3990,1839,FI,2022-12-22,2022-12-22,,True
3991,2350,FI,2022-12-22,2022-12-22,,True
3992,3951,SE,2022-12-22,2022-12-22,,True
3993,3749,SE,2022-12-22,2022-12-22,,True
3994,597,SE,2022-12-22,2022-12-22,,True
3995,1393,FI,2022-12-22,2022-12-22,,True
3996,462,SE,2022-12-23,2022-12-23,,True
3997,888,NO,2022-12-23,2022-12-23,,True
3998,3715,SE,2022-12-24,2022-12-24,,True
3999,3679,DK,2022-12-24,2022-12-24,,True
4000,3100,DK,2022-12-24,2022-12-24,,True
4001,86,DK,2022-12-25,2022-12-25,,True
4002,1229,NO,2022-12-25,2022-12-25,,True
4003,4061,NO,2022-12-26,2022-12-26,,True
4004,3520,DK,2022-12-26,2022-12-26,,True
4005,746,NO,2022-12-26,2022-12-26,,True
4006,4102,NO,2022-12-26,2022-12-26,,True
4007,2072,DK,2022-12-26,2022-12-26,,True
4008,4915,DK,2022-12-27,2022-12-27,,True
4009,4673,DK,2022-12-27,2022-12-27,,True
4010,3990,FI,2022-12-27,2022-12-27,,True
4011,1103,FI,2022-12-27,2022-12-27,,True
4012,3512,SE,2022-12-28,2022-12-28,,True
4013,4270,FI,2022-12-28,2022-12-28,,True
4014,542,NO,2022-12-29,2022-12-29,,True
4015,1986,NO,2022-12-29,2022-12-29,,True
4016,285,NO,2022-12-29,2022-12-29,,True
4017,3297,NO,2022-12-30,2022-12-30,,True
4018,1837,NO,2022-12-30,2022-12-30,,True
4019,1899,FI,2022-12-30,2022-12-30,,True
4020,876,DK,2022-12-31,2022-12-31,,True
4021,212,DK,2022-12-31,2022-12-31,,True
4022,3303,SE,2023-01-01,2023-01-01,,True
4023,3288,NO,2023-01-01,2023-01-01,,True
4024,1326,SE,2023-01-02,2023-01-02,,True
4025,2644,SE,2023-01-02,2023-01-02,,True
4026,2132,SE,2023-01-03,2023-01-03,,True
4027,3897,DK,2023-01-04,2023-01-04,,True
4028,84,FI,2023-01-05,2023-01-05,,True
4029,809,NO,2023-01-05,2023-01-05,,True
4030,2379,SE,2023-01-06,2023-01-06,,True
4031,943,FI,2023-01-06,2023-01-06,,True
4032,3655,NO,2023-01-07,2023-01-07,,True
4033,4096,SE,2023-01-07,2023-01-07,,True
4034,2041,SE,2023-01-08,2023-01-08,,True
4035,2308,FI,2023-01-08,2023-01-08,,True
4036,1288,NO,2023-01-08,2023-01-08,,True
4037,4626,FI,2023-01-08,2023-01-08,,True
4038,4943,FI,2023-01-09,2023-01-09,,True
4039,3881,NO,2023-01-09,2023-01-09,,True
4040,4690,NO,2023-01-09,2023-01-09,,True
4041,1600,SE,2023-01-09,2023-01-09,,True
4042,3325,DK,2023-01-10,2023-01-10,,True
4043,1581,FI,2023-01-10,2023-01-10,,True
4044,227,SE,2023-01-10,2023-01-10,,True
4045,3213,NO,2023-01-10,2023-01-10,,True
4046,3171,DK,2023-01-11,2023-01-11,,True
4047,430,FI,2023-01-11,2023-01-11,,True
4048,160,FI,2023-01-11,2023-01-11,,True
4049,4467,FI,2023-01-11,2023-01-11,,True
4050,2266,SE,2023-01-11,2023-01-11,,True
4051,2545,NO,2023-01-12,2023-01-12,,True
4052,3857,NO,2023-01-12,2023-01-12,,True
4053,992,FI,2023-01-12,2023-01-12,,True
4054,1340,NO,2023-01-12,2023-01-12,,True
4055,4258,NO,2023-01-13,2023-01-13,,True
4056,3800,SE,2023-01-13,2023-01-13,,True
4057,561,FI,2023-01-14,2023-01-14,,True
4058,2191,NO,2023-01-14,2023-01-14,,True
4059,226,NO,2023-01-14,2023-01-14,,True
4060,149,SE,2023-01-15,2023-01-15,,True
4061,605,DK,2023-01-15,2023-01-15,,True
4062,216,SE,2023-01-15,2023-01-15,,True
4063,1088,FI,2023-01-16,2023-01-16,,True
4064,2807,SE,2023-01-16,2023-01-16,,True
4065,1905,DK,2023-01-16,2023-01-16,,True
4066,4042,FI,2023-01-16,2023-01-16,,True
4067,1066,DK,2023-01-16,2023-01-16,,True
4068,1748,SE,2023-01-16,2023-01-16,,True
4069,458,FI,2023-01-16,2023-01-16,,True
4070,3329,NO,2023-01-16,2023-01-16,,True
4071,2780,DK,2023-01-16,2023-01-16,,True
4072,2903,SE,2023-01-16,2023-01-16,,True
4073,4659,DK,2023-01-16,2023-01-16,,True
4074,4625,SE,2023-01-17,2023-01-17,,True
4075,2740,NO,2023-01-17,2023-01-17,,True
4076,3994,SE,2023-01-17,2023-01-17,,True
4077,103,NO,2023-01-17,2023-01-17,,True
4078,4534,SE,2023-01-18,2023-01-18,,True
4079,4031,SE,2023-01-19,2023-01-19,,True
4080,377,FI,2023-01-19,2023-01-19,,True
4081,3795,DK,2023-01-19,2023-01-19,,True
4082,4055,NO,2023-01-21,2023-01-21,,True
4083,4307,FI,2023-01-21,2023-01-21,,True
4084,4214,SE,2023-01-21,2023-01-21,,True
4085,59,DK,2023-01-22,2023-01-22,,True
4086,1335,FI,2023-01-22,2023-01-22,,True
4087,1606,DK,2023-01-23,2023-01-23,,True
4088,1900,NO,2023-01-23,2023-01-23,,True
4089,4029,FI,2023-01-23,2023-01-23,,True
4090,2921,SE,2023-01-23,2023-01-23,,True
4091,1369,SE,2023-01-24,2023-01-24,,True
4092,3692,FI,2023-01-24,2023-01-24,,True
4093,865,FI,2023-01-25,2023-01-25,,True
4094,4156,FI,2023-01-25,2023-01-25,,True
4095,2986,NO,2023-01-26,2023-01-26,,True
4096,500,FI,2023-01-26,2023-01-26,,True
4097,970,DK,2023-01-26,2023-01-26,,True
4098,2299,DK,2023-01-26,2023-01-26,,True
4099,3521,DK,2023-01-27,2023-01-27,,True
4100,1765,SE,2023-01-27,2023-01-27,,True
4101,1578,NO,2023-01-28,2023-01-28,,True
4102,1173,DK,2023-01-28,2023-01-28,,True
4103,177,DK,2023-01-28,2023-01-28,,True
4104,968,NO,2023-01-28,2023-01-28,,True
4105,4964,NO,2023-01-29,2023-01-29,,True
4106,3917,FI,2023-01-29,2023-01-29,,True
4107,4744,SE,2023-01-29,2023-01-29,,True
4108,3722,DK,2023-01-30,2023-01-30,,True
4109,2496,FI,2023-01-31,2023-01-31,,True
4110,353,SE,2023-01-31,2023-01-31,,True
4111,4696,DK,2023-01-31,2023-01-31,,True
4112,4536,DK,2023-02-02,2023-02-02,,True
4113,3752,SE,2023-02-02,2023-02-02,,True
4114,1676,SE,2023-02-02,2023-02-02,,True
4115,1084,FI,2023-02-02,2023-02-02,,True
4116,2428,SE,2023-02-02,2023-02-02,,True
4117,4314,NO,2023-02-02,2023-02-02,,True
4118,1195,NO,2023-02-02,2023-02-02,,True
4119,4498,FI,2023-02-03,2023-02-03,,True
4120,128,SE,2023-02-03,2023-02-03,,True
4121,2946,NO,2023-02-03,2023-02-03,,True
4122,2399,DK,2023-02-03,2023-02-03,,True
4123,495,SE,2023-02-04,2023-02-04,,True
4124,3981,NO,2023-02-04,2023-02-04,,True
4125,4392,NO,2023-02-04,2023-02-04,,True
4126,3301,NO,2023-02-04,2023-02-04,,True
4127,989,NO,2023-02-05,2023-02-05,,True
4128,1214,NO,2023-02-06,2023-02-06,,True
4129,653,DK,2023-02-06,2023-02-06,,True
4130,3462,SE,2023-02-07,2023-02-07,,True
4131,3834,NO,2023-02-07,2023-02-07,,True
4132,2681,SE,2023-02-07,2023-02-07,,True
4133,4571,FI,2023-02-07,2023-02-07,,True
4134,3092,NO,2023-02-07,2023-02-07,,True
4135,4945,SE,2023-02-07,2023-02-07,,True
4136,4779,SE,2023-02-08,2023-02-08,,True
4137,3978,FI,2023-02-08,2023-02-08,,True
4138,2752,SE,2023-02-08,2023-02-08,,True
4139,273,FI,2023-02-08,2023-02-08,,True
4140,4638,DK,2023-02-08,2023-02-08,,True
4141,196,NO,2023-02-09,2023-02-09,,True
4142,1953,DK,2023-02-09,2023-02-09,,True
4143,963,NO,2023-02-09,2023-02-09,,True
4144,3856,SE,2023-02-09,2023-02-09,,True
4145,555,SE,2023-02-09,2023-02-09,,True
4146,2278,NO,2023-02-09,2023-02-09,,True
4147,3634,FI,2023-02-10,2023-02-10,,True
4148,706,SE,2023-02-10,2023-02-10,,True
4149,1115,DK,2023-02-10,2023-02-10,,True
4150,1675,SE,2023-02-11,2023-02-11,,True
4151,2178,FI,2023-02-12,2023-02-12,,True
4152,191,DK,2023-02-13,2023-02-13,,True
4153,3376,SE,2023-02-14,2023-02-14,,True
4154,3880,DK,2023-02-14,2023-02-14,,True
4155,2725,SE,2023-02-14,2023-02-14,,True
4156,1712,SE,2023-02-14,2023-02-14,,True
4157,1105,NO,2023-02-14,2023-02-14,,True
4158,780,DK,2023-02-14,2023-02-14,,True
4159,2514,FI,2023-02-15,2023-02-15,,True
4160,4947,DK,2023-02-15,2023-02-15,,True
4161,2895,DK,2023-02-15,2023-02-15,,True
4162,795,SE,2023-02-15,2023-02-15,,True
4163,2479,NO,2023-02-16,2023-02-16,,True
4164,1289,FI,2023-02-16,2023-02-16,,True
4165,1848,FI,2023-02-17,2023-02-17,,True
4166,36,SE,2023-02-17,2023-02-17,,True
4167,193,SE,2023-02-17,2023-02-17,,True
4168,287,SE,2023-02-17,2023-02-17,,True
4169,450,NO,2023-02-18,2023-02-18,,True
4170,3538,SE,2023-02-18,2023-02-18,,True
4171,4233,FI,2023-02-19,2023-02-19,,True
4172,1190,FI,2023-02-19,2023-02-19,,True
4173,814,FI,2023-02-22,2023-02-22,,True
4174,1830,SE,2023-02-22,2023-02-22,,True
4175,3247,FI,2023-02-22,2023-02-22,,True
4176,291,SE,2023-02-22,2023-02-22,,True
4177,2256,FI,2023-02-22,2023-02-22,,True
4178,4224,DK,2023-02-23,2023-02-23,,True
4179,349,FI,2023-02-23,2023-02-23,,True
4180,3380,NO,2023-02-23,2023-02-23,,True
4181,3939,SE,2023-02-24,2023-02-24,,True
4182,1570,NO,2023-02-24,2023-02-24,,True
4183,2542,SE,2023-02-24,2023-02-24,,True
4184,4802,DK,2023-02-25,2023-02-25,,True
4185,49,NO,2023-02-25,2023-02-25,,True
4186,728,DK,2023-02-25,2023-02-25,,True
4187,2070,DK,2023-02-25,2023-02-25,,True
4188,2705,FI,2023-02-25,2023-02-25,,True
4189,2541,SE,2023-02-26,2023-02-26,,True
4190,4709,FI,2023-02-26,2023-02-26,,True
4191,1119,SE,2023-02-27,2023-02-27,,True
4192,2121,FI,2023-02-27,2023-02-27,,True
4193,877,NO,2023-02-27,2023-02-27,,True
4194,4299,DK,2023-02-27,2023-02-27,,True
4195,4519,FI,2023-02-27,2023-02-27,,True
4196,2011,DK,2023-02-28,2023-02-28,,True
4197,2634,FI,2023-02-28,2023-02-28,,True
4198,4441,NO,2023-02-28,2023-02-28,,True
4199,1125,NO,2023-03-01,2023-03-01,,True
4200,9,DK,2023-03-01,2023-03-01,,True
4201,3119,FI,2023-03-01,2023-03-01,,True
4202,1010,FI,2023-03-02,2023-03-02,,True
4203,3549,SE,2023-03-02,2023-03-02,,True
4204,621,FI,2023-03-02,2023-03-02,,True
4205,2533,FI,2023-03-02,2023-03-02,,True
4206,1433,NO,2023-03-03,2023-03-03,,True
4207,3026,DK,2023-03-03,2023-03-03,,True
4208,3578,DK,2023-03-03,2023-03-03,,True
4209,938,SE,2023-03-03,2023-03-03,,True
4210,2459,SE,2023-03-03,2023-03-03,,True
4211,2940,SE,2023-03-04,2023-03-04,,True
4212,1075,SE,2023-03-04,2023-03-04,,True
4213,3709,SE,2023-03-04,2023-03-04,,True
4214,2919,FI,2023-03-04,2023-03-04,,True
4215,1294,SE,2023-03-05,2023-03-05,,True
4216,3373,FI,2023-03-05,2023-03-05,,True
4217,623,DK,2023-03-05,2023-03-05,,True
4218,3926,FI,2023-03-06,2023-03-06,,True
4219,3177,NO,2023-03-06,2023-03-06,,True
4220,4265,SE,2023-03-07,2023-03-07,,True
4221,667,NO,2023-03-07,2023-03-07,,True
4222,4863,FI,2023-03-07,2023-03-07,,True
4223,4554,SE,2023-03-08,2023-03-08,,True
4224,2069,NO,2023-03-08,2023-03-08,,True
4225,1341,DK,2023-03-08,2023-03-08,,True
4226,4014,SE,2023-03-08,2023-03-08,,True
4227,4978,DK,2023-03-09,2023-03-09,,True
4228,2282,DK,2023-03-09,2023-03-09,,True
4229,210,SE,2023-03-09,2023-03-09,,True
4230,1549,SE,2023-03-10,2023-03-10,,True
4231,595,FI,2023-03-10,2023-03-10,,True
4232,1072,NO,2023-03-10,2023-03-10,,True
4233,4313,FI,2023-03-10,2023-03-10,,True
4234,946,DK,2023-03-10,2023-03-10,,True
4235,4323,FI,2023-03-10,2023-03-10,,True
4236,2727,FI,2023-03-11,2023-03-11,,True
4237,3493,NO,2023-03-11,2023-03-11,,True
4238,2665,NO,2023-03-12,2023-03-12,,True
4239,99,NO,2023-03-12,2023-03-12,,True
4240,150,FI,2023-03-12,2023-03-12,,True
4241,1118,SE,2023-03-12,2023-03-12,,True
4242,1299,SE,2023-03-12,2023-03-12,,True
4243,4305,SE,2023-03-13,2023-03-13,,True
4244,1220,DK,2023-03-14,2023-03-14,,True
4245,3802,FI,2023-03-14,2023-03-14,,True
4246,2438,DK,2023-03-15,2023-03-15,,True
4247,105,NO,2023-03-15,2023-03-15,,True
4248,363,SE,2023-03-15,2023-03-15,,True
4249,2321,DK,2023-03-16,2023-03-16,,True
4250,1083,SE,2023-03-16,2023-03-16,,True
4251,4118,DK,2023-03-17,2023-03-17,,True
4252,2447,SE,2023-03-17,2023-03-17,,True
4253,2872,NO,2023-03-17,2023-03-17,,True
4254,3269,FI,2023-03-17,2023-03-17,,True
4255,1437,NO,2023-03-17,2023-03-17,,True
4256,2989,DK,2023-03-18,2023-03-18,,True
4257,930,SE,2023-03-18,2023-03-18,,True
4258,575,DK,2023-03-18,2023-03-18,,True
4259,952,FI,2023-03-18,2023-03-18,,True
4260,3900,SE,2023-03-18,2023-03-18,,True
4261,1806,DK,2023-03-19,2023-03-19,,True
4262,1057,FI,2023-03-19,2023-03-19,,True
4263,1043,DK,2023-03-19,2023-03-19,,True
4264,1656,DK,2023-03-19,2023-03-19,,True
4265,4615,SE,2023-03-19,2023-03-19,,True
4266,2040,DK,2023-03-20,2023-03-20,,True
4267,1061,SE,2023-03-20,2023-03-20,,True
4268,2177,FI,2023-03-21,2023-03-21,,True
4269,239,DK,2023-03-21,2023-03-21,,True
4270,693,SE,2023-03-21,2023-03-21,,True
4271,979,FI,2023-03-22,2023-03-22,,True
4272,1533,NO,2023-03-22,2023-03-22,,True
4273,3660,DK,2023-03-23,2023-03-23,,True
4274,4494,FI,2023-03-23,2023-03-23,,True
4275,1306,DK,2023-03-23,2023-03-23,,True
4276,1684,SE,2023-03-23,2023-03-23,,True
4277,2899,NO,2023-03-23,2023-03-23,,True
4278,2983,SE,2023-03-24,2023-03-24,,True
4279,4970,NO,2023-03-24,2023-03-24,,True
4280,30,FI,2023-03-24,2023-03-24,,True
4281,812,DK,2023-03-24,2023-03-24,,True
4282,3883,SE,2023-03-25,2023-03-25,,True
4283,4463,FI,2023-03-25,2023-03-25,,True
4284,400,SE,2023-03-25,2023-03-25,,True
4285,342,FI,2023-03-25,2023-03-25,,True
4286,1404,NO,2023-03-25,2023-03-25,,True
4287,155,SE,2023-03-25,2023-03-25,,True
4288,4843,NO,2023-03-26,2023-03-26,,True
4289,2776,FI,2023-03-26,2023-03-26,,True
4290,1401,DK,2023-03-26,2023-03-26,,True
4291,3270,NO,2023-03-27,2023-03-27,,True
4292,2659,DK,2023-03-27,2023-03-27,,True
4293,748,DK,2023-03-27,2023-03-27,,True
4294,4851,SE,2023-03-27,2023-03-27,,True
4295,3378,FI,2023-03-28,2023-03-28,,True
4296,2965,NO,2023-03-28,2023-03-28,,True
4297,3967,SE,2023-03-29,2023-03-29,,True
4298,1981,SE,2023-03-29,2023-03-29,,True
4299,3725,DK,2023-03-29,2023-03-29,,True
4300,1908,SE,2023-03-30,2023-03-30,,True
4301,4818,NO,2023-03-31,2023-03-31,,True
4302,436,FI,2023-03-31,2023-03-31,,True
4303,2084,NO,2023-03-31,2023-03-31,,True
4304,1419,SE,2023-04-01,2023-04-01,,True
4305,2654,SE,2023-04-01,2023-04-01,,True
4306,3977,SE,2023-04-01,2023-04-01,,True
4307,907,NO,2023-04-01,2023-04-01,,True
4308,1644,NO,2023-04-01,2023-04-01,,True
4309,4222,FI,2023-04-02,2023-04-02,,True
4310,1831,NO,2023-04-03,2023-04-03,,True
4311,1918,NO,2023-04-03,2023-04-03,,True
4312,4930,DK,2023-04-03,2023-04-03,,True
4313,4511,SE,2023-04-04,2023-04-04,,True
4314,110,DK,2023-04-04,2023-04-04,,True
4315,1798,NO,2023-04-04,2023-04-04,,True
4316,3987,FI,2023-04-05,2023-04-05,,True
4317,2403,DK,2023-04-05,2023-04-05,,True
4318,1025,FI,2023-04-05,2023-04-05,,True
4319,3721,DK,2023-04-05,2023-04-05,,True
4320,2712,DK,2023-04-07,2023-04-07,,True
4321,4388,DK,2023-04-08,2023-04-08,,True
4322,1151,SE,2023-04-09,2023-04-09,,True
4323,3501,DK,2023-04-09,2023-04-09,,True
4324,755,NO,2023-04-09,2023-04-09,,True
4325,3321,FI,2023-04-09,2023-04-09,,True
4326,3736,NO,2023-04-09,2023-04-09,,True
4327,574,NO,2023-04-11,2023-04-11,,True
4328,2002,FI,2023-04-11,2023-04-11,,True
4329,3047,NO,2023-04-12,2023-04-12,,True
4330,665,SE,2023-04-12,2023-04-12,,True
4331,2945,FI,2023-04-12,2023-04-12,,True
4332,10,NO,2023-04-13,2023-04-13,,True
4333,3719,FI,2023-04-14,2023-04-14,,True
4334,1170,DK,2023-04-14,2023-04-14,,True
4335,1901,FI,2023-04-15,2023-04-15,,True
4336,3435,FI,2023-04-15,2023-04-15,,True
4337,2128,DK,2023-04-16,2023-04-16,,True
4338,4808,SE,2023-04-16,2023-04-16,,True
4339,2080,FI,2023-04-16,2023-04-16,,True
4340,1627,SE,2023-04-16,2023-04-16,,True
4341,3934,FI,2023-04-16,2023-04-16,,True
4342,4312,DK,2023-04-18,2023-04-18,,True
4343,759,SE,2023-04-19,2023-04-19,,True
4344,3822,NO,2023-04-19,2023-04-19,,True
4345,4902,SE,2023-04-19,2023-04-19,,True
4346,4824,NO,2023-04-20,2023-04-20,,True
4347,4908,SE,2023-04-20,2023-04-20,,True
4348,3488,DK,2023-04-20,2023-04-20,,True
4349,3906,FI,2023-04-20,2023-04-20,,True
4350,232,FI,2023-04-20,2023-04-20,,True
4351,1592,DK,2023-04-22,2023-04-22,,True
4352,1248,NO,2023-04-22,2023-04-22,,True
4353,217,FI,2023-04-22,2023-04-22,,True
4354,4460,NO,2023-04-22,2023-04-22,,True
4355,383,FI,2023-04-23,2023-04-23,,True
4356,3293,SE,2023-04-23,2023-04-23,,True
4357,2596,FI,2023-04-23,2023-04-23,,True
4358,4564,SE,2023-04-24,2023-04-24,,True
4359,1272,NO,2023-04-24,2023-04-24,,True
4360,4283,NO,2023-04-25,2023-04-25,,True
4361,180,DK,2023-04-26,2023-04-26,,True
4362,4319,NO,2023-04-26,2023-04-26,,True
4363,1646,DK,2023-04-26,2023-04-26,,True
4364,1390,SE,2023-04-26,2023-04-26,,True
4365,3748,FI,2023-04-27,2023-04-27,,True
4366,4126,DK,2023-04-27,2023-04-27,,True
4367,3429,NO,2023-04-27,2023-04-27,,True
4368,2570,SE,2023-04-27,2023-04-27,,True
4369,331,SE,2023-04-28,2023-04-28,,True
4370,1587,SE,2023-04-29,2023-04-29,,True
4371,1212,FI,2023-04-29,2023-04-29,,True
4372,3006,SE,2023-04-30,2023-04-30,,True
4373,3163,NO,2023-04-30,2023-04-30,,True
4374,3851,FI,2023-05-01,2023-05-01,,True
4375,768,FI,2023-05-01,2023-05-01,,True
4376,3985,FI,2023-05-01,2023-05-01,,True
4377,4394,NO,2023-05-02,2023-05-02,,True
4378,1024,NO,2023-05-02,2023-05-02,,True
4379,2034,NO,2023-05-02,2023-05-02,,True
4380,3681,SE,2023-05-03,2023-05-03,,True
4381,3675,DK,2023-05-03,2023-05-03,,True
4382,972,DK,2023-05-03,2023-05-03,,True
4383,4282,NO,2023-05-03,2023-05-03,,True
4384,1996,SE,2023-05-03,2023-05-03,,True
4385,742,NO,2023-05-03,2023-05-03,,True
4386,2020,FI,2023-05-04,2023-05-04,,True
4387,321,FI,2023-05-05,2023-05-05,,True
4388,1048,SE,2023-05-05,2023-05-05,,True
4389,4247,DK,2023-05-05,2023-05-05,,True
4390,3526,SE,2023-05-06,2023-05-06,,True
4391,4052,NO,2023-05-06,2023-05-06,,True
